"","GSM1387702","GSM1387703","GSM1387700","GSM1387701"
"UBE2K:202347_s_at",NA,NA,NA,NA
"TOR1A:202348_s_at",NA,NA,NA,NA
"TOR1A:202349_at",NA,NA,NA,NA
"LOC100506558///MATN2:202350_s_at",NA,NA,NA,NA
"ITGAV:202351_at",NA,NA,NA,NA
"PSMD12:202352_s_at",NA,NA,NA,NA
"PSMD12:202353_s_at",NA,NA,NA,NA
"GTF2F1:202354_s_at",NA,NA,NA,NA
"GTF2F1:202355_s_at",NA,NA,NA,NA
"GTF2F1:202356_s_at",NA,NA,NA,NA
"CFB:202357_s_at",NA,NA,NA,NA
"SNX19:202358_s_at",NA,NA,NA,NA
"SNX19:202359_s_at",NA,NA,NA,NA
"MAML1:202360_at",NA,NA,NA,NA
"SEC24C:202361_at",NA,NA,NA,NA
"RAP1A:202362_at",NA,NA,NA,NA
"SPOCK1:202363_at",NA,NA,NA,NA
"MXI1:202364_at",10.3696845814366,10.2734459538498,10.2957574570873,10.3420413233525
"UNC119B:202365_at",8.94863004682223,8.89530262133331,9.24980085106543,9.25545352376862
"ACADS:202366_at",NA,NA,NA,NA
"CUX1:202367_at",NA,NA,NA,NA
"TRAM2:202368_s_at",NA,NA,NA,NA
"TRAM2:202369_s_at",NA,NA,NA,NA
"CBFB:202370_s_at",NA,NA,NA,NA
"TCEAL4:202371_at",NA,NA,NA,NA
"RAB3GAP2///AURKAPS1:202372_at",NA,NA,NA,NA
"RAB3GAP2///AURKAPS1:202373_s_at",NA,NA,NA,NA
"RAB3GAP2///AURKAPS1:202374_s_at",NA,NA,NA,NA
"SEC24D:202375_at",6.1149916133336,5.96324290431883,6.10580377191708,5.53884852074424
"SERPINA3:202376_at",NA,NA,NA,NA
"LEPROT:202377_at",NA,NA,NA,NA
"LEPROT:202378_s_at",NA,NA,NA,NA
"NKTR:202379_s_at",NA,NA,NA,NA
"NKTR:202380_s_at",NA,NA,NA,NA
"ADAM9:202381_at",NA,NA,NA,NA
"GNPDA1:202382_s_at",NA,NA,NA,NA
"KDM5C:202383_at",7.37920505996061,7.60622012128167,7.28706590735054,7.27770584887942
"TCOF1:202384_s_at",9.99682652802066,10.0321835135735,10.194264382992,10.2729096663225
"TCOF1:202385_s_at",NA,NA,NA,NA
"KIAA0430:202386_s_at",NA,NA,NA,NA
"BAG1:202387_at",NA,NA,NA,NA
"RGS2:202388_at",NA,NA,NA,NA
"HTT:202389_s_at",NA,NA,NA,NA
"HTT:202390_s_at",NA,NA,NA,NA
"BASP1:202391_at",NA,NA,NA,NA
"MIR7109///PISD:202392_s_at",NA,NA,NA,NA
"KLF10:202393_s_at",NA,NA,NA,NA
"ABCF3:202394_s_at",NA,NA,NA,NA
"LOC101930324///NSF:202395_at",NA,NA,NA,NA
"TCERG1:202396_at",NA,NA,NA,NA
"NUTF2P4///NUTF2:202397_at",NA,NA,NA,NA
"C15orf38-AP3S2///AP3S2:202398_at",NA,NA,NA,NA
"C15orf38-AP3S2///AP3S2:202399_s_at",NA,NA,NA,NA
"SRF:202400_s_at",4.89433274227769,5.48252564076792,5.22573765346606,4.20084957463721
"SRF:202401_s_at",NA,NA,NA,NA
"CARS:202402_s_at",NA,NA,NA,NA
"COL1A2:202403_s_at",NA,NA,NA,NA
"COL1A2:202404_s_at",NA,NA,NA,NA
"TIAL1:202405_at",NA,NA,NA,NA
"TIAL1:202406_s_at",NA,NA,NA,NA
"PRPF31:202407_s_at",NA,NA,NA,NA
"PRPF31:202408_s_at",NA,NA,NA,NA
"INS-IGF2///IGF2:202409_at",NA,NA,NA,NA
"INS-IGF2///IGF2:202410_x_at",NA,NA,NA,NA
"IFI27:202411_at",NA,NA,NA,NA
"USP1:202412_s_at",NA,NA,NA,NA
"USP1:202413_s_at",NA,NA,NA,NA
"ERCC5:202414_at",NA,NA,NA,NA
"HSPBP1:202415_s_at",NA,NA,NA,NA
"DNAJC7:202416_at",NA,NA,NA,NA
"KEAP1:202417_at",NA,NA,NA,NA
"YIF1A:202418_at",NA,NA,NA,NA
"KDSR:202419_at",NA,NA,NA,NA
"DHX9:202420_s_at",NA,NA,NA,NA
"IGSF3:202421_at",NA,NA,NA,NA
"ACSL4:202422_s_at",9.81579955175134,9.59944798152872,10.3963800114786,10.4299611153153
"KAT6A:202423_at",NA,NA,NA,NA
"MAP2K2:202424_at",NA,NA,NA,NA
"PPP3CA:202425_x_at",NA,NA,NA,NA
"RXRA:202426_s_at",NA,NA,NA,NA
"MPC2:202427_s_at",NA,NA,NA,NA
"DBI:202428_x_at",NA,NA,NA,NA
"PPP3CA:202429_s_at",NA,NA,NA,NA
"PLSCR1:202430_s_at",NA,NA,NA,NA
"MYC:202431_s_at",NA,NA,NA,NA
"PPP3CB:202432_at",NA,NA,NA,NA
"SLC35B1:202433_at",NA,NA,NA,NA
"CYP1B1:202434_s_at",NA,NA,NA,NA
"CYP1B1:202435_s_at",8.58631439372112,8.70262291607825,9.05370871447528,9.06503908623928
"CYP1B1:202436_s_at",8.46123386127128,8.4281088831793,8.77620270926483,8.94895120044142
"CYP1B1:202437_s_at",7.84605447336319,8.03523899309374,8.57569050444013,8.44600803852372
"IDS:202438_x_at",NA,NA,NA,NA
"IDS:202439_s_at",NA,NA,NA,NA
"ST5:202440_s_at",5.38922261635589,5.65248649491816,5.46270675067016,5.10517519226548
"ERLIN1:202441_at",NA,NA,NA,NA
"AP3S1:202442_at",NA,NA,NA,NA
"NOTCH2:202443_x_at",NA,NA,NA,NA
"ERLIN1:202444_s_at",NA,NA,NA,NA
"NOTCH2:202445_s_at",NA,NA,NA,NA
"PLSCR1:202446_s_at",NA,NA,NA,NA
"DECR1:202447_at",NA,NA,NA,NA
"ZER1:202448_s_at",NA,NA,NA,NA
"RXRA:202449_s_at",NA,NA,NA,NA
"CTSK:202450_s_at",NA,NA,NA,NA
"GTF2H1:202451_at",NA,NA,NA,NA
"ZER1:202452_at",NA,NA,NA,NA
"GTF2H1:202453_s_at",NA,NA,NA,NA
"ERBB3:202454_s_at",NA,NA,NA,NA
"HDAC5:202455_at",NA,NA,NA,NA
"ZER1:202456_s_at",NA,NA,NA,NA
"PPP3CA:202457_s_at",NA,NA,NA,NA
"PRSS23:202458_at",NA,NA,NA,NA
"LPIN2:202459_s_at",NA,NA,NA,NA
"LPIN2:202460_s_at",8.71221744982253,8.75097490238735,9.20366611948274,9.1872530855823
"EIF2B2:202461_at",NA,NA,NA,NA
"DDX46:202462_s_at",NA,NA,NA,NA
"MBD3:202463_s_at",NA,NA,NA,NA
"PFKFB3:202464_s_at",NA,NA,NA,NA
"PCOLCE:202465_at",NA,NA,NA,NA
"PAPD7:202466_at",NA,NA,NA,NA
"COPS2:202467_s_at",NA,NA,NA,NA
"CTNNAL1:202468_s_at",NA,NA,NA,NA
"CPSF6:202469_s_at",NA,NA,NA,NA
"CPSF6:202470_s_at",NA,NA,NA,NA
"IDH3G:202471_s_at",NA,NA,NA,NA
"MPI:202472_at",6.85847839042327,6.77452352959023,6.84699468696557,6.3983161634002
"HCFC1:202473_x_at",7.00101403849448,6.54951516004677,6.83364912759498,6.92765946070309
"HCFC1:202474_s_at",11.2090999595413,11.1536153619704,11.3913832329707,11.4353577299664
"TMEM147:202475_at",NA,NA,NA,NA
"TUBGCP2:202476_s_at",NA,NA,NA,NA
"TUBGCP2:202477_s_at",NA,NA,NA,NA
"TRIB2:202478_at",3.71039319217052,2.58014548442338,3.64846544302731,3.91552090075196
"TRIB2:202479_s_at",NA,NA,NA,NA
"DEDD:202480_s_at",NA,NA,NA,NA
"DHRS3:202481_at",10.8489593214209,10.8102743896647,10.9696527297802,10.7110388300528
"RANBP1:202482_x_at",NA,NA,NA,NA
"RANBP1:202483_s_at",NA,NA,NA,NA
"MBD2:202484_s_at",NA,NA,NA,NA
"MBD2:202485_s_at",NA,NA,NA,NA
"AFG3L2:202486_at",NA,NA,NA,NA
"H2AFV:202487_s_at",NA,NA,NA,NA
"FXYD3:202488_s_at",NA,NA,NA,NA
"FXYD3:202489_s_at",9.51757097447431,9.49445561358736,9.22506279861155,8.82444965136409
"IKBKAP:202490_at",NA,NA,NA,NA
"IKBKAP:202491_s_at",NA,NA,NA,NA
"ATG9A:202492_at",NA,NA,NA,NA
"GH1///CSHL1///CSH1:202493_x_at",NA,NA,NA,NA
"PPIE:202494_at",7.30542338930187,7.22583403553784,7.57803297169654,7.17452626526643
"TBCC:202495_at",NA,NA,NA,NA
"EDC4:202496_at",NA,NA,NA,NA
"SLC2A3:202497_x_at",NA,NA,NA,NA
"SLC2A3:202498_s_at",NA,NA,NA,NA
"SLC2A3:202499_s_at",3.4867143730307,2.38128337250378,3.34340782229781,4.16591193893569
"DNAJB2:202500_at",NA,NA,NA,NA
"MAPRE2:202501_at",NA,NA,NA,NA
"ACADM:202502_at",NA,NA,NA,NA
"KIAA0101:202503_s_at",NA,NA,NA,NA
"TRIM29:202504_at",6.98379168316578,6.84323015049655,7.021590768014,6.81736743783865
"SNRPB2:202505_at",NA,NA,NA,NA
"SSFA2:202506_at",NA,NA,NA,NA
"SNAP25:202507_s_at",NA,NA,NA,NA
"SNAP25:202508_s_at",NA,NA,NA,NA
"TNFAIP2:202509_s_at",7.61095100027719,7.65327502915805,7.36124198846498,7.62139256959758
"TNFAIP2:202510_s_at",10.8707268892217,10.9334472349477,10.6018636229395,10.4177470508674
"ATG5:202511_s_at",NA,NA,NA,NA
"ATG5:202512_s_at",NA,NA,NA,NA
"PPP2R5D:202513_s_at",NA,NA,NA,NA
"DLG1:202514_at",NA,NA,NA,NA
"DLG1:202515_at",NA,NA,NA,NA
"DLG1:202516_s_at",NA,NA,NA,NA
"CRMP1:202517_at",NA,NA,NA,NA
"BCL7B:202518_at",NA,NA,NA,NA
"MLXIP:202519_at",NA,NA,NA,NA
"MLH1:202520_s_at",NA,NA,NA,NA
"CTCF:202521_at",NA,NA,NA,NA
"PITPNB:202522_at",NA,NA,NA,NA
"SPOCK2:202523_s_at",0,1.33913738491959,3.86096279785812,0
"SPOCK2:202524_s_at",NA,NA,NA,NA
"PRSS8:202525_at",NA,NA,NA,NA
"SMAD4:202526_at",NA,NA,NA,NA
"SMAD4:202527_s_at",NA,NA,NA,NA
"GALE:202528_at",NA,NA,NA,NA
"PRPSAP1:202529_at",NA,NA,NA,NA
"MAPK14:202530_at",NA,NA,NA,NA
"IRF1:202531_at",NA,NA,NA,NA
"DHFR:202532_s_at",NA,NA,NA,NA
"DHFR:202533_s_at",NA,NA,NA,NA
"DHFR:202534_x_at",NA,NA,NA,NA
"FADD:202535_at",NA,NA,NA,NA
"CHMP2B:202536_at",NA,NA,NA,NA
"CHMP2B:202537_s_at",NA,NA,NA,NA
"CHMP2B:202538_s_at",NA,NA,NA,NA
"HMGCR:202539_s_at",NA,NA,NA,NA
"HMGCR:202540_s_at",NA,NA,NA,NA
"AIMP1:202541_at",NA,NA,NA,NA
"AIMP1:202542_s_at",NA,NA,NA,NA
"GMFB:202543_s_at",NA,NA,NA,NA
"GMFB:202544_at",NA,NA,NA,NA
"PRKCD:202545_at",NA,NA,NA,NA
"VAMP8:202546_at",NA,NA,NA,NA
"ARHGEF7:202547_s_at",NA,NA,NA,NA
"ARHGEF7:202548_s_at",NA,NA,NA,NA
"VAPB:202549_at",5.93522399406003,5.85099939471647,7.00090140274153,6.41650199286742
"VAPB:202550_s_at",NA,NA,NA,NA
"LOC101929500///CRIM1:202551_s_at",NA,NA,NA,NA
"LOC101929500///CRIM1:202552_s_at",11.2525471739116,11.14197299534,11.2464437171173,11.192693507444
"SYF2:202553_s_at",NA,NA,NA,NA
"GSTM3:202554_s_at",NA,NA,NA,NA
"MYLK:202555_s_at",NA,NA,NA,NA
"MCRS1:202556_s_at",NA,NA,NA,NA
"HSPA13:202557_at",8.8833458863104,8.60584986719498,9.91089752163881,9.79866619946351
"HSPA13:202558_s_at",8.42202270447976,8.36833184337133,8.59510826157551,8.56319627221674
"CHTOP:202559_x_at",NA,NA,NA,NA
"CHTOP:202560_s_at",NA,NA,NA,NA
"TNKS:202561_at",NA,NA,NA,NA
"C14orf1:202562_s_at",NA,NA,NA,NA
"C14orf1:202563_at",3.05484847699562,0.823749360308273,4.17232749165762,4.21179097625254
"ARL2:202564_x_at",NA,NA,NA,NA
"SVIL:202565_s_at",NA,NA,NA,NA
"SVIL:202566_s_at",NA,NA,NA,NA
"SNRPD3:202567_at",NA,NA,NA,NA
"MARK3:202568_s_at",NA,NA,NA,NA
"MARK3:202569_s_at",NA,NA,NA,NA
"DLGAP4:202570_s_at",NA,NA,NA,NA
"DLGAP4:202571_s_at",NA,NA,NA,NA
"DLGAP4:202572_s_at",NA,NA,NA,NA
"CSNK1G2:202573_at",NA,NA,NA,NA
"CSNK1G2:202574_s_at",NA,NA,NA,NA
"CRABP2:202575_at",NA,NA,NA,NA
"DDX19A///DDX19B:202576_s_at",NA,NA,NA,NA
"DDX19A:202577_s_at",NA,NA,NA,NA
"DDX19A:202578_s_at",NA,NA,NA,NA
"HMGN4:202579_x_at",NA,NA,NA,NA
"FOXM1:202580_x_at",NA,NA,NA,NA
"HSPA1B///HSPA1A:202581_at",NA,NA,NA,NA
"RANBP9:202582_s_at",NA,NA,NA,NA
"RANBP9:202583_s_at",NA,NA,NA,NA
"NFX1:202584_at",NA,NA,NA,NA
"NFX1:202585_s_at",NA,NA,NA,NA
"POLR2L:202586_at",NA,NA,NA,NA
"AK1:202587_s_at",NA,NA,NA,NA
"AK1:202588_at",7.38689714699451,7.51955762971772,7.75482070918024,7.61154127084887
"TYMS:202589_at",NA,NA,NA,NA
"PDK2:202590_s_at",6.34305243492297,6.72546851263261,6.14934066928622,6.19534759832222
"SSBP1:202591_s_at",NA,NA,NA,NA
"BLOC1S1:202592_at",11.2008802188333,11.1918118359563,10.8484664574268,10.7762767457256
"GDE1:202593_s_at",NA,NA,NA,NA
"LEPROTL1:202594_at",NA,NA,NA,NA
"LEPROTL1:202595_s_at",NA,NA,NA,NA
"ENSA:202596_at",NA,NA,NA,NA
"IRF6:202597_at",6.68860001099912,6.49217365961083,6.3710360522997,6.82629424549963
"S100A13:202598_at",NA,NA,NA,NA
"NRIP1:202599_s_at",NA,NA,NA,NA
"NRIP1:202600_s_at",10.6342393030094,10.5577030140378,10.667120414711,10.6298119443822
"HTATSF1:202601_s_at",NA,NA,NA,NA
"HTATSF1:202602_s_at",NA,NA,NA,NA
"ADAM10:202603_at",NA,NA,NA,NA
"ADAM10:202604_x_at",NA,NA,NA,NA
"GUSB:202605_at",NA,NA,NA,NA
"TLK1:202606_s_at",NA,NA,NA,NA
"NDST1:202607_at",NA,NA,NA,NA
"NDST1:202608_s_at",5.30158764660319,4.74308405554959,4.47508488294878,5.40429006444484
"EPS8:202609_at",NA,NA,NA,NA
"MED14:202610_s_at",NA,NA,NA,NA
"MED14:202611_s_at",NA,NA,NA,NA
"MED14:202612_s_at",NA,NA,NA,NA
"CTPS1:202613_at",NA,NA,NA,NA
"SLC30A9:202614_at",NA,NA,NA,NA
"GNAQ:202615_at",NA,NA,NA,NA
"MECP2:202616_s_at",NA,NA,NA,NA
"MECP2:202617_s_at",NA,NA,NA,NA
"MECP2:202618_s_at",NA,NA,NA,NA
"PLOD2:202619_s_at",NA,NA,NA,NA
"PLOD2:202620_s_at",3.33628338786443,1.14404636961671,3.17472598770613,2.79285535236249
"IRF3:202621_at",NA,NA,NA,NA
"ATXN2:202622_s_at",NA,NA,NA,NA
"EAPP:202623_at",NA,NA,NA,NA
"CABIN1:202624_s_at",NA,NA,NA,NA
"LYN:202625_at",NA,NA,NA,NA
"LYN:202626_s_at",NA,NA,NA,NA
"SERPINE1:202627_s_at",10.9980121076234,10.8764325310877,9.15893782299552,8.17007527434916
"SERPINE1:202628_s_at",10.3088054413047,10.274867316911,8.81169579189562,7.52528588711324
"APPBP2:202629_at",NA,NA,NA,NA
"APPBP2:202630_at",NA,NA,NA,NA
"APPBP2:202631_s_at",NA,NA,NA,NA
"OVCA2///DPH1:202632_at",NA,NA,NA,NA
"TOPBP1:202633_at",NA,NA,NA,NA
"POLR2K:202634_at",NA,NA,NA,NA
"POLR2K:202635_s_at",NA,NA,NA,NA
"RNF103:202636_at",NA,NA,NA,NA
"ICAM1:202637_s_at",NA,NA,NA,NA
"ICAM1:202638_s_at",NA,NA,NA,NA
"RANBP3:202639_s_at",NA,NA,NA,NA
"RANBP3:202640_s_at",NA,NA,NA,NA
"ARL3:202641_at",NA,NA,NA,NA
"TRRAP:202642_s_at",NA,NA,NA,NA
"TNFAIP3:202643_s_at",NA,NA,NA,NA
"TNFAIP3:202644_s_at",NA,NA,NA,NA
"MEN1:202645_s_at",NA,NA,NA,NA
"CSDE1:202646_s_at",NA,NA,NA,NA
"NRAS:202647_s_at",NA,NA,NA,NA
"TCF3:202648_at",NA,NA,NA,NA
"RPS19:202649_x_at",NA,NA,NA,NA
"MIR6785///TMEM94:202650_s_at",NA,NA,NA,NA
"LPGAT1:202651_at",NA,NA,NA,NA
"APBB1:202652_at",NA,NA,NA,NA
"MARCH7:202653_s_at",NA,NA,NA,NA
"MARCH7:202654_x_at",NA,NA,NA,NA
"MANF:202655_at",NA,NA,NA,NA
"SERTAD2:202656_s_at",NA,NA,NA,NA
"SERTAD2:202657_s_at",NA,NA,NA,NA
"PEX11B:202658_at",NA,NA,NA,NA
"PSMB10:202659_at",NA,NA,NA,NA
"ITPR2:202660_at",NA,NA,NA,NA
"ITPR2:202661_at",NA,NA,NA,NA
"ITPR2:202662_s_at",NA,NA,NA,NA
"WIPF1:202663_at",NA,NA,NA,NA
"WIPF1:202664_at",NA,NA,NA,NA
"WIPF1:202665_s_at",NA,NA,NA,NA
"ACTL6A:202666_s_at",NA,NA,NA,NA
"SLC39A7:202667_s_at",11.64980853593,11.5872712187126,11.5331252873491,11.5201079016375
"EFNB2:202668_at",NA,NA,NA,NA
"EFNB2:202669_s_at",12.032242068912,11.9740345057606,11.8347396538466,11.6167647724182
"MAP2K1:202670_at",NA,NA,NA,NA
"PDXK:202671_s_at",NA,NA,NA,NA
"ATF3:202672_s_at",7.46033302137883,7.55074678538324,7.59514556799086,7.23888237384058
"DPM1:202673_at",NA,NA,NA,NA
"LMO7:202674_s_at",NA,NA,NA,NA
"SDHB:202675_at",NA,NA,NA,NA
"FASTK:202676_x_at",NA,NA,NA,NA
"RASA1:202677_at",NA,NA,NA,NA
"GTF2A2:202678_at",NA,NA,NA,NA
"NPC1:202679_at",NA,NA,NA,NA
"GTF2E2:202680_at",NA,NA,NA,NA
"MIR4271///C3orf62///USP4:202681_at",NA,NA,NA,NA
"USP4:202682_s_at",NA,NA,NA,NA
"RNMT:202683_s_at",NA,NA,NA,NA
"RNMT:202684_s_at",NA,NA,NA,NA
"AXL:202685_s_at",NA,NA,NA,NA
"AXL:202686_s_at",NA,NA,NA,NA
"TNFSF10:202687_s_at",NA,NA,NA,NA
"TNFSF10:202688_at",5.96693797927846,6.31813604115417,6.08214904135387,6.26077843189343
"RBM15B:202689_at",NA,NA,NA,NA
"SNRPD1:202690_s_at",NA,NA,NA,NA
"SNRPD1:202691_at",NA,NA,NA,NA
"UBTF:202692_s_at",NA,NA,NA,NA
"STK17A:202693_s_at",NA,NA,NA,NA
"STK17A:202694_at",NA,NA,NA,NA
"STK17A:202695_s_at",NA,NA,NA,NA
"OXSR1:202696_at",NA,NA,NA,NA
"NUDT21:202697_at",NA,NA,NA,NA
"COX4I1:202698_x_at",NA,NA,NA,NA
"TMEM63A:202699_s_at",NA,NA,NA,NA
"TMEM63A:202700_s_at",NA,NA,NA,NA
"BMP1:202701_at",NA,NA,NA,NA
"TRIM26:202702_at",9.61148594324092,9.66654357984501,9.76652890859886,9.7279204545632
"DUSP11:202703_at",NA,NA,NA,NA
"TOB1:202704_at",NA,NA,NA,NA
"CCNB2:202705_at",NA,NA,NA,NA
"UMPS:202706_s_at",NA,NA,NA,NA
"UMPS:202707_at",NA,NA,NA,NA
"HIST2H2BE:202708_s_at",5.98618336288137,6.00562454919388,5.94626298433245,5.82119997805645
"FMOD:202709_at",NA,NA,NA,NA
"BET1:202710_at",NA,NA,NA,NA
"EFNB1:202711_at",NA,NA,NA,NA
"CKMT1A///CKMT1B:202712_s_at",NA,NA,NA,NA
"KIAA0391///PSMA6:202713_s_at",NA,NA,NA,NA
"KIAA0391:202714_s_at",NA,NA,NA,NA
"CAD:202715_at",NA,NA,NA,NA
"PTPN1:202716_at",NA,NA,NA,NA
"CDC16:202717_s_at",NA,NA,NA,NA
"IGFBP2:202718_at",NA,NA,NA,NA
"TES:202719_s_at",NA,NA,NA,NA
"TES:202720_at",NA,NA,NA,NA
"GFPT1:202721_s_at",9.27865852930858,9.27586842054186,9.09262501993978,9.00980063077191
"GFPT1:202722_s_at",NA,NA,NA,NA
"FOXO1:202723_s_at",NA,NA,NA,NA
"FOXO1:202724_s_at",NA,NA,NA,NA
"POLR2A:202725_at",NA,NA,NA,NA
"LIG1:202726_at",NA,NA,NA,NA
"IFNGR1:202727_s_at",NA,NA,NA,NA
"LTBP1:202728_s_at",NA,NA,NA,NA
"LTBP1:202729_s_at",NA,NA,NA,NA
"MIR4680///PDCD4:202730_s_at",NA,NA,NA,NA
"MIR4680///PDCD4:202731_at",NA,NA,NA,NA
"PKIG:202732_at",NA,NA,NA,NA
"LOC101927705///P4HA2:202733_at",9.86645984741988,9.82777139965517,9.48733761520718,9.2688460628732
"TRIP10:202734_at",NA,NA,NA,NA
"EBP:202735_at",NA,NA,NA,NA
"LSM4:202736_s_at",NA,NA,NA,NA
"LSM4:202737_s_at",NA,NA,NA,NA
"PHKB:202738_s_at",NA,NA,NA,NA
"PHKB:202739_s_at",NA,NA,NA,NA
"ABHD14A-ACY1///ACY1:202740_at",NA,NA,NA,NA
"PRKACB:202741_at",NA,NA,NA,NA
"PRKACB:202742_s_at",NA,NA,NA,NA
"PIK3R3:202743_at",6.32282949762889,6.4154882710497,7.16982481080781,7.37129748113813
"SLC20A2:202744_at",NA,NA,NA,NA
"USP8:202745_at",NA,NA,NA,NA
"ITM2A:202746_at",NA,NA,NA,NA
"ITM2A:202747_s_at",NA,NA,NA,NA
"GBP2:202748_at",NA,NA,NA,NA
"WRB:202749_at",NA,NA,NA,NA
"TFIP11:202750_s_at",NA,NA,NA,NA
"TFIP11:202751_at",NA,NA,NA,NA
"SLC7A8:202752_x_at",NA,NA,NA,NA
"PSMD6:202753_at",NA,NA,NA,NA
"R3HDM1:202754_at",NA,NA,NA,NA
"GPC1:202755_s_at",NA,NA,NA,NA
"GPC1:202756_s_at",NA,NA,NA,NA
"NELFB:202757_at",NA,NA,NA,NA
"RFXANK:202758_s_at",NA,NA,NA,NA
"PALM2-AKAP2///AKAP2:202759_s_at",NA,NA,NA,NA
"PALM2-AKAP2///AKAP2:202760_s_at",NA,NA,NA,NA
"SYNE2:202761_s_at",NA,NA,NA,NA
"ROCK2:202762_at",NA,NA,NA,NA
"CASP3:202763_at",NA,NA,NA,NA
"STIM1:202764_at",NA,NA,NA,NA
"FBN1:202765_s_at",NA,NA,NA,NA
"FBN1:202766_s_at",2.28095631383106,2.62993940943954,3.34908214639109,1.85199883711245
"ACP2:202767_at",NA,NA,NA,NA
"FOSB:202768_at",6.54117407340656,6.60584986719498,7.00270252037982,6.69418374333315
"CCNG2:202769_at",8.78424222205778,8.51908580096363,8.69554150852693,8.16666523894805
"CCNG2:202770_s_at",8.0648505250611,7.69515867847536,7.79843939882779,7.37173309062267
"PIEZO1:202771_at",NA,NA,NA,NA
"HMGCL:202772_at",NA,NA,NA,NA
"SFSWAP:202773_s_at",8.50438204203692,8.42298981330018,8.53729606709084,8.52864945231825
"SFSWAP:202774_s_at",NA,NA,NA,NA
"SFSWAP:202775_s_at",NA,NA,NA,NA
"DNTTIP2:202776_at",NA,NA,NA,NA
"SHOC2:202777_at",NA,NA,NA,NA
"ZMYM2:202778_s_at",NA,NA,NA,NA
"UBE2S:202779_s_at",NA,NA,NA,NA
"OXCT1:202780_at",5.33771109212829,5.24298351610969,5.44393811501318,5.87504280300259
"INPP5K:202781_s_at",NA,NA,NA,NA
"INPP5K:202782_s_at",NA,NA,NA,NA
"NNT:202783_at",NA,NA,NA,NA
"NNT:202784_s_at",NA,NA,NA,NA
"NDUFA7:202785_at",NA,NA,NA,NA
"STK39:202786_at",NA,NA,NA,NA
"MAPKAPK3:202787_s_at",NA,NA,NA,NA
"MAPKAPK3:202788_at",NA,NA,NA,NA
"PLCG1:202789_at",7.56902012195893,7.72144101907033,7.49337513793657,7.45005649389084
"CLDN7:202790_at",9.973553878808,9.97759476306133,10.5752461400876,10.5955931697446
"PPP6R2:202791_s_at",NA,NA,NA,NA
"PPP6R2:202792_s_at",NA,NA,NA,NA
"LPCAT3:202793_at",NA,NA,NA,NA
"INPP1:202794_at",NA,NA,NA,NA
"TRIOBP:202795_x_at",NA,NA,NA,NA
"SYNPO:202796_at",NA,NA,NA,NA
"SACM1L:202797_at",NA,NA,NA,NA
"SEC24B:202798_at",NA,NA,NA,NA
"CLPP:202799_at",NA,NA,NA,NA
"SLC1A3:202800_at",NA,NA,NA,NA
"PRKACA:202801_at",NA,NA,NA,NA
"DHPS:202802_at",NA,NA,NA,NA
"ITGB2:202803_s_at",NA,NA,NA,NA
"ABCC1:202804_at",NA,NA,NA,NA
"ABCC1:202805_s_at",NA,NA,NA,NA
"DBN1:202806_at",NA,NA,NA,NA
"TOM1:202807_s_at",8.47200029214035,8.45384677374993,8.02508417944809,7.90887293874095
"WBP1L:202808_at",NA,NA,NA,NA
"INTS3:202809_s_at",NA,NA,NA,NA
"DRG1:202810_at",NA,NA,NA,NA
"STAMBP:202811_at",NA,NA,NA,NA
"GAA:202812_at",NA,NA,NA,NA
"TARBP1:202813_at",NA,NA,NA,NA
"HEXIM1:202814_s_at",NA,NA,NA,NA
"HEXIM1:202815_s_at",NA,NA,NA,NA
"SS18:202816_s_at",NA,NA,NA,NA
"SS18:202817_s_at",NA,NA,NA,NA
"TCEB3:202818_s_at",NA,NA,NA,NA
"TCEB3:202819_s_at",NA,NA,NA,NA
"AHR:202820_at",NA,NA,NA,NA
"LPP:202821_s_at",NA,NA,NA,NA
"LPP:202822_at",NA,NA,NA,NA
"TCEB1:202823_at",NA,NA,NA,NA
"TCEB1:202824_s_at",NA,NA,NA,NA
"SLC25A4:202825_at",NA,NA,NA,NA
"SPINT1:202826_at",NA,NA,NA,NA
"MMP14:202827_s_at",NA,NA,NA,NA
"MMP14:202828_s_at",8.94447781452216,8.74180402530956,8.54434627840524,7.92902163925378
"VAMP7:202829_s_at",NA,NA,NA,NA
"SLC37A4:202830_s_at",NA,NA,NA,NA
"GPX2:202831_at",7.1936731952877,7.79882817809111,9.43983088398139,10.4089559404426
"GCC2:202832_at",NA,NA,NA,NA
"SERPINA1:202833_s_at",NA,NA,NA,NA
"AGT:202834_at",7.36553507498419,7.20369058707779,7.083000565676,7.00966068964671
"TXNL4A:202835_at",6.36439733732132,6.3339603508193,6.24583788960736,6.2748207370404
"TXNL4A:202836_s_at",NA,NA,NA,NA
"TRAFD1:202837_at",NA,NA,NA,NA
"FUCA1:202838_at",NA,NA,NA,NA
"NDUFB7:202839_s_at",NA,NA,NA,NA
"TAF15:202840_at",NA,NA,NA,NA
"OGFR:202841_x_at",NA,NA,NA,NA
"DNAJB9:202842_s_at",10.244411408781,10.2341468111912,9.86370619845422,9.75401895208599
"DNAJB9:202843_at",7.25983740058951,7.48566832956305,7.0092127868052,6.88508622529017
"RALBP1:202844_s_at",NA,NA,NA,NA
"RALBP1:202845_s_at",NA,NA,NA,NA
"PIGC:202846_s_at",NA,NA,NA,NA
"PCK2:202847_at",9.60357071299942,9.52937198617626,9.60560915107293,9.52741835872849
